#KEY	Filter on data 192: Filtered BAM	Filter on data 184: Filtered BAM	Filter on data 182: Filtered BAM	Filter on data 194: Filtered BAM	Filter on data 188: Filtered BAM	Filter on data 196: Filtered BAM	Filter on data 190: Filtered BAM	Filter on data 186: Filtered BAM
TU2665	667	705	838	648	796	737	602	575
TU2666	32	36	39	18	23	28	19	15
TU2667	127	70	88	95	75	104	97	64
TU2668	332	298	353	382	446	341	298	263
TU2669	1969	1605	2336	2094	2634	1959	1399	1417
TU267	116	82	127	92	104	122	69	46
TU2670	164	224	194	170	197	168	108	122
TU2671	66	40	57	39	56	35	43	49
TU2672	1266	1141	1136	1077	1480	778	840	710
TU2673	82	94	84	94	134	49	61	40
TU2674	4127	3452	4662	3848	4997	3407	2572	2219
TU2675	55	41	46	40	79	37	49	51
TU2676	663	537	655	603	696	527	477	446
TU2677	491	452	549	549	700	301	358	307
TU2678	142	193	234	162	202	122	104	113
TU2679	81	65	68	81	102	59	60	53
TU268	1877	1740	2069	1957	1960	1460	1468	1139
TU2680	36	18	39	30	37	15	31	32
TU2681	1468	1313	1759	1564	1695	1016	867	855
TU2682	29	22	31	22	29	6	18	11
TU2683	268	206	257	205	241	166	183	183
TU2684	327	316	222	191	222	167	240	196
TU2685	292	183	217	212	329	167	226	244
TU2686	61	80	123	83	116	85	69	59
TU2687	181	114	162	137	185	125	140	121
TU2688	1061	891	1067	1242	1389	1102	1042	935
TU2689	77	63	73	79	56	29	28	39
TU269	19	26	31	17	22	29	11	4
TU2690	31	31	37	33	36	25	26	25
TU2691	104	100	121	79	137	40	68	51
TU2692	3316	2855	3063	2968	3332	2795	3432	2631
TU2693	232	205	215	161	226	126	108	131
TU2694	22	23	36	25	35	7	8	15
TU2695	601	544	669	579	684	552	491	388
TU2696	1835	1685	2016	1998	2223	1567	1429	1224
TU2697	42	38	45	29	37	29	31	33
TU2698	37	22	50	55	46	21	24	8
TU2699	290	242	345	274	317	189	171	182
TU27	212	160	225	150	246	103	139	88
TU270	1430	1389	1258	1125	1552	1231	863	763
TU2700	47	36	48	21	30	82	42	40
TU2701	6	7	8	4	10	1	7	6
TU2702	671	636	820	590	603	574	526	484
TU2703	1522	1291	1634	1435	1738	1224	1312	1072
TU2704	1340	1094	1440	1511	1758	1090	945	771
TU2705	32	27	42	38	38	16	26	26
TU2706	2558	2129	2737	2584	3165	1687	1542	1548
TU2707	25	24	22	22	26	11	15	15
TU2708	43	26	51	36	35	39	27	22
TU2709	44	57	87	48	44	64	46	42
TU271	33	16	29	23	45	32	10	17
TU2710	142	101	123	106	138	81	76	109
TU2711	1390	1248	1597	1612	1780	1134	1192	1102
TU2712	977	958	1092	1022	1029	1160	1066	918
TU2713	1209	872	1101	1197	1475	720	603	689
TU2714	757	614	835	701	924	493	387	419
TU2715	37	52	55	46	54	40	31	39
TU2716	2228	1692	2584	2597	2613	1441	1689	1670
TU2717	133	112	157	92	116	91	126	131
TU2718	1678	1239	1620	1569	1898	1407	1167	1202
TU2719	326	205	251	228	340	136	229	166
TU272	717	691	753	486	553	734	590	484
TU2720	51	27	46	38	40	13	23	14
TU2721	1324	1398	1994	2711	2983	2235	2212	1993
TU2722	8	8	18	6	17	13	5	4
TU2723	189	150	176	139	196	101	120	145
TU2724	188	95	153	127	191	36	93	94
TU2725	1425	1912	1566	1374	1395	1545	1179	1040
TU2726	17	23	36	13	42	8	6	9
TU2727	36	21	29	24	49	10	34	15
TU2728	38	28	53	43	30	40	19	25
TU2729	160	137	154	160	216	160	105	75
TU273	760	685	715	572	586	540	634	526
TU2730	44	47	67	66	72	62	40	39
TU2731	220	211	262	284	335	200	178	164
TU2732	93	59	60	90	95	63	45	67
TU2733	134	140	177	148	231	94	95	96
TU2734	998	1070	1051	839	957	935	809	606
TU2735	536	466	523	529	685	407	377	296
TU2736	790	857	739	395	581	825	993	871
TU2737	314	313	392	284	398	202	273	229
TU2738	20	22	11	22	19	7	8	26
TU2739	338	322	348	295	328	287	202	234
TU274	41	32	28	38	40	4	32	15
TU2740	114	110	144	118	111	95	123	116
TU2741	53	33	66	37	65	22	44	33
TU2742	0	0	0	0	0	0	0	0
TU2743	7074	5170	6731	6290	7109	5359	5436	5171
TU2744	1355	1260	1481	1389	1665	1376	1109	1025
TU2745	167	113	114	141	188	117	180	169
TU2746	3496	4388	2602	2490	3113	2783	5299	3930
TU2747	146	162	218	136	164	256	261	140
TU2748	329	84	306	171	285	100	309	358
TU2749	144	95	132	119	111	88	157	134
TU275	1017	1055	1105	883	1020	816	934	804
TU2750	144	117	169	110	162	85	76	85
TU2751	37	52	66	26	45	56	34	20
TU2752	4	15	4	4	4	4	8	1
TU2753	8012	8132	8737	7187	7644	8150	6722	5880
TU2754	12296	6331	9798	6356	8092	4497	9079	8634
TU2755	758	659	876	853	895	684	662	525
TU2756	38	24	16	27	32	17	22	28
TU2757	349	372	616	331	447	333	317	247
TU2758	96	69	82	94	101	56	64	62
TU2759	322	321	434	318	429	254	275	231
TU276	83	85	145	117	141	87	64	46
TU2760	6175	4842	7270	6232	6888	5653	6335	5306
TU2761	1434	1419	1715	1303	1467	1489	1162	886
TU2762	153	144	159	122	116	131	82	75
TU2763	337	259	341	257	293	180	223	178
TU2764	116	56	124	77	127	54	63	61
TU2765	47	27	61	34	53	32	29	25
TU2766	11	20	23	26	39	21	34	13
TU2767	111	66	99	73	112	88	91	94
TU2768	53	47	50	27	34	45	38	28
TU2769	33	40	53	40	37	37	35	38
TU277	233	190	217	189	236	154	194	154
TU2770	371	355	426	388	448	342	273	283
TU2771	614	451	737	489	480	494	375	509
TU2772	623	553	629	584	714	428	444	362
TU2773	31	15	31	28	31	23	10	11
TU2774	297	208	278	276	359	160	203	195
TU2775	22	13	18	16	26	10	11	8
TU2776	1774	1600	1774	1696	2195	1032	956	1084
TU2777	655	722	800	597	611	619	507	385
TU2778	274	212	188	208	234	164	229	207
TU2779	0	1	3	2	2	12	3	0
TU278	30	20	19	33	28	19	16	14
TU2780	1120	932	1281	1082	1237	1265	877	774
TU2781	11	9	9	5	6	1	8	14
TU2782	27	38	33	29	21	28	18	16
TU2783	207	239	257	174	212	184	164	131
TU2784	269	308	203	191	286	124	154	123
TU2785	1259	1051	1301	1343	1452	959	973	813
TU2786	56	52	68	28	36	38	26	30
TU2787	222	118	242	213	203	109	213	185
TU2788	1099	670	644	623	1221	658	713	1144
TU2789	362	288	295	315	511	328	309	373
TU279	132	127	124	93	84	160	85	87
TU2790	291	251	325	282	334	295	248	202
TU2791	108	76	125	106	133	134	129	88
TU2792	648	637	672	442	620	621	613	474
TU2793	4447	3974	4988	3742	3955	5058	3825	3263
TU2794	4055	3943	4756	3897	3858	2755	2686	2538
TU2795	262	143	189	190	271	86	193	180
TU2796	626	504	730	547	649	442	476	522
TU2797	1132	1269	1450	1022	1204	1539	816	742
TU2798	124	101	130	116	174	65	129	107
TU2799	409	360	517	492	544	489	455	369
TU28	11	14	16	20	20	7	11	9
TU280	63	61	105	62	79	92	80	49
TU2800	117	149	184	99	102	204	103	97
TU2801	116	109	133	138	146	81	83	93
TU2802	1	6	7	7	8	5	4	2
TU2803	172	159	252	194	256	141	141	114
TU2804	148	127	175	146	199	136	155	125
TU2805	1462	1292	1660	1775	2177	1198	1276	1066
TU2806	461	376	439	404	499	411	352	365
TU2807	245	203	205	171	193	251	217	173
TU2808	59	36	57	60	69	28	140	64
TU2809	183	234	253	177	207	327	183	154
TU281	6	2	7	4	8	4	2	7
TU2810	0	0	0	0	0	0	0	0
TU2811	1254	1156	1520	1188	1344	1046	949	771
TU2812	1889	1265	2114	1710	1916	1009	1105	1081
TU2813	125	119	200	187	157	136	79	77
TU2814	122	123	123	127	171	79	92	77
TU2815	156	126	132	103	129	99	121	83
TU2816	1359	1158	1530	1673	1614	959	1029	838
TU2817	6	22	6	6	12	3	2	6
TU2818	53	37	58	34	60	47	57	21
TU2819	2051	2113	2607	1921	2124	1858	1633	1521
TU282	2088	1366	3653	4472	3213	1578	1066	956
TU2820	78	51	83	59	117	37	51	40
TU2821	327	348	350	378	421	490	482	371
TU2822	68	38	87	45	57	43	29	47
TU2823	50	33	36	33	59	34	30	39
TU2824	552	589	413	544	435	743	750	857
TU2825	139	92	123	107	151	101	118	101
TU2826	1525	1399	1931	1525	1814	895	931	892
TU2827	256	223	294	242	229	238	206	164
TU2828	2079	1668	2029	2033	1995	1648	2287	1659
TU2829	19	26	42	17	20	33	22	17
TU283	47	52	83	50	57	22	29	45
TU2830	77	31	58	47	60	34	53	46
TU2831	666	659	744	542	593	699	606	471
TU2832	1417	1057	1273	1203	1323	1028	1099	927
TU2833	37	66	49	41	40	77	35	29
TU2834	38	20	68	28	41	24	28	24
TU2835	35	36	52	39	47	45	51	25
TU2836	3245	3121	3679	2878	3447	3017	2594	2156
TU2837	160	105	175	114	145	133	143	148
TU2838	1058	933	1681	1080	1095	1174	734	755
TU2839	759	653	764	500	629	632	657	578
TU284	6	6	13	5	7	10	7	4
TU2840	81	67	80	76	77	57	39	52
TU2841	4	5	2	9	9	1	2	7
TU2842	12843	8121	9905	8944	9776	2143	3533	3170
TU2843	65	48	55	33	48	53	58	43
TU2844	920	1067	761	622	761	500	801	698
TU2845	86	74	104	108	120	99	79	46
TU2846	109	83	127	100	128	60	83	88
TU2847	786	609	956	810	1091	639	489	507
TU2848	44	34	44	25	28	22	23	24
TU2849	2296	1918	2755	2808	2985	1508	1338	1371
TU285	3	3	8	6	7	10	3	3
TU2850	8	23	33	16	33	17	16	12
TU2851	22	21	15	22	23	9	13	22
TU2852	307	296	316	228	241	229	279	232
TU2853	25	17	22	17	17	24	27	19
TU2854	309	320	465	306	333	259	197	195
TU2855	1667	1671	1568	1380	1632	1287	1527	1384
TU2856	68	58	79	47	80	56	59	38
TU2857	3425	3613	2298	2018	2841	2280	5188	3161
TU2858	1155	1894	1705	816	1036	1711	1290	1198
TU2859	1715	1356	1644	1415	1593	1300	1118	918
TU286	618	333	504	437	469	424	449	452
TU2860	119	73	74	122	172	56	63	118
TU2861	139	127	151	144	167	114	103	94
TU2862	10	13	12	21	9	9	11	8
TU2863	1896	1619	1996	1808	2042	1461	1294	1198
TU2864	176	171	179	150	184	92	156	134
TU2865	58	50	55	49	52	62	34	45
TU2866	23	37	27	10	26	29	13	14
TU2867	961	941	1128	1047	1214	1306	1109	1012
TU2868	514	348	565	401	437	435	439	321
TU2869	155	168	160	171	169	94	176	95
TU287	33	22	24	22	15	28	24	19
TU2870	14	14	25	15	14	16	9	9
TU2871	185	133	142	114	150	150	123	114
TU2872	133	87	142	130	128	51	83	78
TU2873	2362	1857	2473	2345	2583	1384	1124	1067
TU2874	3002	2282	3397	3623	3818	2185	1991	1992
TU2875	71	40	77	41	83	39	54	48
TU2876	1000	1189	1246	956	1206	1273	988	794
TU2877	70	59	53	73	89	31	52	46
TU2878	1363	1000	1769	1390	1214	1139	870	772
TU2879	291	230	322	378	355	264	149	140
TU288	246	221	329	258	322	234	207	188
TU2880	9	4	10	15	17	8	6	14
TU2881	49	38	29	54	52	29	28	31
TU2882	184	253	240	155	152	231	165	122
TU2883	130	114	192	162	182	106	132	116
TU2884	1908	1992	2214	2983	2385	3747	1721	1636
TU2885	566	609	1006	717	892	563	680	465
TU2886	118	112	131	105	87	79	126	92
TU2887	575	655	741	658	694	624	442	396
TU2888	27	19	16	28	46	24	11	10
TU2889	204	138	235	213	289	109	204	202
TU289	387	269	344	287	485	294	323	233
TU2890	870	585	730	757	887	222	584	470
TU2891	329	329	422	411	477	373	334	306
TU2892	641	449	664	697	676	384	336	379
TU2893	927	1608	1686	737	743	2552	1307	806
TU2894	35	29	24	22	36	30	43	31
TU2895	1785	1535	2370	969	1066	1912	1581	1240
TU2896	3664	3543	3123	3115	3828	2709	3482	3097
TU2897	2	11	8	4	7	4	4	4
TU2898	7	3	12	8	17	6	4	6
TU2899	776	773	757	3081	4175	378	432	1015
TU29	1	2	10	2	6	4	2	1
TU290	143	193	174	110	166	305	295	254
TU2900	1092	957	1228	1110	1328	732	667	609
TU2901	124	149	159	122	160	125	117	128
TU2902	115	90	106	115	99	93	72	77
TU2903	99	93	99	59	93	111	85	66
TU2904	1165	788	1308	1164	1319	604	713	638
TU2905	31	39	39	25	23	38	51	38
TU2906	5	11	17	12	12	4	13	13
TU2907	1464	1086	1537	1311	1503	1029	850	841
TU2908	16	26	31	20	22	27	24	22
TU2909	95	90	125	98	112	102	124	92
TU291	4709	3631	4001	4124	4184	3445	3767	3298
TU2910	499	509	484	326	393	368	301	262
TU2911	3396	2958	3656	3652	3785	2665	2931	2424
TU2912	16	24	30	18	19	31	16	23
TU2913	1837	1535	2203	1563	1772	1845	1507	1167
TU2914	468	370	470	571	676	270	311	241
TU2915	178	120	165	138	190	110	94	111
TU2916	887	1010	1102	1125	1087	618	623	581
TU2917	489	498	526	436	528	378	335	299
TU2918	43	36	42	45	45	9	27	18
TU2919	101	79	114	67	111	52	79	58
TU292	26003	24851	15151	10710	14088	9506	28640	20333
TU2920	9	11	9	8	9	16	6	10
TU2921	138	135	117	102	118	128	101	86
TU2922	18	15	17	11	18	21	15	7
TU2923	65	79	122	66	78	81	74	56
TU2924	116	95	85	83	81	88	70	81
TU2925	1364	1414	1987	1330	1389	2519	2070	1780
TU2926	1936	1514	1989	1939	2334	847	845	890
TU2927	2606	2236	3484	2615	2706	1148	908	926
TU2928	23273	18601	20122	24736	24255	14200	20657	17389
TU2929	2450	1802	2571	2262	2636	1575	1851	1793
TU293	15	9	34	4	21	27	12	15
TU2930	310	335	303	277	327	289	277	223
TU2931	33	20	53	54	80	15	34	19
TU2932	179	132	163	143	172	79	161	114
TU2933	30	28	43	33	28	31	31	24
TU2934	14	6	10	12	9	21	3	9
TU2935	21561	34167	27343	13047	14629	34221	17864	13330
TU2936	56	43	65	60	99	51	43	45
TU2937	979	852	1248	938	1154	674	701	586
TU2938	719	539	890	442	698	939	641	610
TU2939	339	320	386	312	362	295	183	168
TU294	230	278	302	144	203	336	178	143
TU2940	8421	7033	7977	7353	8681	4742	7374	6421
TU2941	14	17	11	23	17	19	20	25
TU2942	437	382	491	423	527	421	341	371
TU2943	4043	2604	3859	3744	5271	1763	1420	2125
TU2944	2289	1922	2017	1938	3139	2113	1785	2456
TU2945	31	37	32	35	39	11	28	34
TU2946	64	41	74	43	46	46	49	39
TU2947	1057	1109	1146	899	1090	1149	903	785
TU2948	4534	3561	5194	4972	5355	2998	2592	2421
TU2949	191	142	207	166	181	111	233	177
TU295	371	350	438	284	419	373	253	230
TU2950	650	528	525	654	970	396	441	481
TU2951	20	13	17	9	13	25	19	8
TU2952	71	56	65	66	65	47	43	74
TU2953	1756	1490	2053	1670	1912	1892	1760	1568
TU2954	4550	3956	5044	4745	4640	2591	3354	2478
TU2955	1084	659	1775	1880	1844	586	778	679
TU2956	17	40	31	28	38	17	16	13
TU2957	487	450	570	394	501	452	453	397
TU2958	1852	1854	2074	1404	1794	1311	1644	1293
TU2959	2043	1578	2424	2224	2618	1275	1401	1207
TU296	447	426	642	565	535	582	360	325
TU2960	17	43	36	23	27	30	13	21
TU2961	254	190	242	182	241	133	128	146
TU2962	2709	2918	1710	2137	1978	3061	5397	4359
TU2963	48	41	45	38	31	31	50	33
TU2964	5	8	8	9	6	10	2	1
TU2965	156	140	152	228	149	91	143	102
TU2966	7	5	5	3	6	6	1	6
TU2967	696	545	794	630	710	443	464	420
TU2968	1051	1414	1028	744	1066	1065	778	694
TU2969	187	216	168	117	133	128	189	146
TU297	96	112	109	79	95	104	48	56
TU2970	3977	3172	3418	5461	5164	2822	4090	4058
TU2971	73	93	93	86	97	83	81	67
TU2972	134	121	136	108	119	136	74	93
TU2973	733	359	541	633	831	227	568	649
TU2974	2020	1723	2732	2150	1945	1689	1726	1935
TU2975	242	208	207	193	231	157	139	146
TU2976	1622	1562	1888	1498	2309	1265	1256	1309
TU2977	31	12	32	19	36	12	22	18
TU2978	49	57	58	63	80	58	27	40
TU2979	11	20	15	13	15	32	6	9
TU298	449	321	373	460	614	271	429	464
TU2980	164	150	115	137	186	168	162	118
TU2981	1	0	0	2	0	0	1	0
TU2982	443	434	499	398	464	457	327	304
TU2983	746	674	799	644	759	709	607	455
TU2984	41	55	68	35	40	72	32	29
TU2985	2456	1926	2277	2361	3032	1132	1224	1466
TU2986	1966	2164	2490	2042	2660	2286	1481	1201
TU2987	1297	724	1120	720	1072	523	896	735
TU2988	757	697	813	755	839	451	551	443
TU2989	252	309	291	181	215	439	239	176
TU299	534	451	587	375	407	253	399	294
TU2990	18	8	6	7	9	7	14	8
TU2991	652	577	825	643	910	437	434	404
TU2992	63	50	29	28	41	27	51	36
TU2993	569	444	639	549	649	392	412	340
TU2994	446	434	492	473	578	400	312	300
TU2995	15	31	20	6	20	48	14	13
TU2996	592	388	491	501	562	306	352	396
TU2997	58	38	36	38	70	24	30	48
TU2998	484	657	397	310	411	344	487	426
TU2999	41	26	52	34	37	16	30	12
TU3	8	11	22	13	28	7	7	10
TU30	25	21	42	34	36	19	38	20
TU300	62986	48787	31204	40649	76322	57626	68932	70312
TU3000	16	5	7	8	5	4	3	8
TU3001	94	66	96	96	85	123	66	65
TU3002	793	656	905	632	848	652	555	466
TU3003	184	113	168	148	164	194	155	106
TU3004	1694	1244	2608	2313	2393	1961	1611	1240
TU3005	726	646	765	749	867	627	628	578
TU3006	5921	4030	5756	4739	6019	3013	5614	4939
TU3007	871	820	584	489	689	461	563	514
TU3008	65	42	39	58	80	49	44	24
TU3009	21	30	23	32	41	18	21	25
TU301	604	440	440	385	634	227	602	447
TU3010	58	43	53	47	48	100	33	40
TU3011	238	163	206	157	234	133	161	152
TU3012	49	78	65	57	65	67	42	45
TU3013	2101	1995	2243	2265	2415	2160	1996	1658
TU3014	1781	1392	1402	1390	1381	1320	1884	1611
TU3015	57	50	56	24	37	40	40	35
TU3016	411	409	433	414	360	355	270	243
TU3017	7901	6495	7449	7540	8295	5171	5849	5115
TU3018	41	79	77	49	46	60	56	51
TU3019	782	577	859	600	790	595	549	443
TU302	796	879	914	830	1033	836	645	510
TU3020	38	44	55	56	54	52	40	49
TU3021	80	105	136	44	84	94	79	47
TU3022	524	534	544	515	635	333	337	268
TU3023	43	15	41	35	56	32	20	18
TU3024	411	394	534	399	549	450	271	303
TU3025	337	307	417	322	336	490	297	244
TU3026	2359	2409	2223	2370	2847	2070	1862	1624
TU3027	812	764	936	896	1001	537	637	554
TU3028	27	17	21	35	41	10	12	16
TU3029	240	182	255	200	206	137	203	169
TU303	687	579	669	729	880	401	363	317
TU3030	2517	2013	2846	3041	3115	1712	1721	1492
TU3031	769	586	1005	872	826	547	498	433
TU3032	32	20	29	28	32	30	34	25
TU3033	91	73	136	95	102	80	75	88
TU3034	72	58	72	49	60	34	27	28
TU3035	222	268	293	227	294	241	203	159
TU3036	1403	1214	1675	1348	1559	1042	1046	1110
TU3037	84	62	73	47	64	74	60	48
TU3038	257	200	249	243	298	163	160	151
TU3039	1238	1062	1446	1334	1539	937	1065	819
TU304	226	191	310	212	275	92	150	163
TU3040	85	73	103	87	101	59	35	55
TU3041	427	275	537	535	646	324	242	208
TU3042	392	251	444	461	546	206	337	253
TU3043	546	600	664	496	537	660	472	436
TU3044	7	9	14	11	12	9	6	11
TU3045	1740	1467	2485	2030	1838	2230	1337	999
TU3046	3096	2199	3705	5238	4444	3019	2188	1806
TU3047	1315	1353	1393	1189	1490	1855	1732	1705
TU3048	208	226	196	123	152	173	141	135
TU3049	983	826	1050	926	1087	1031	902	757
TU305	1963	1536	2115	1749	2020	1580	1697	1269
TU3050	1795	1441	1940	1969	2525	1092	1142	995
TU3051	180	129	189	189	228	110	136	121
TU3052	97	118	138	88	122	147	126	87
TU3053	304	229	366	298	367	244	187	194
TU3054	7	11	3	3	6	4	1	1
TU3055	42	33	23	29	43	29	51	45
TU3056	34	21	27	30	45	5	18	15
TU3057	827	721	861	792	876	779	638	500
TU3058	60	54	86	71	102	28	40	66
TU3059	337	329	364	305	277	333	289	287
TU306	1128	911	1081	948	1214	673	831	685
TU3060	60	63	89	54	97	66	35	35
TU3061	34	22	32	26	30	22	22	18
TU3062	75	62	75	50	69	57	46	51
TU3063	39	18	27	21	31	20	21	20
TU3064	573	671	624	625	672	649	425	371
TU3065	415	328	475	351	394	270	356	294
TU3066	86	48	86	101	117	49	33	58
TU3067	557	497	725	636	732	413	387	361
TU3068	1417	1310	1285	1036	1222	730	1066	866
TU3069	70	86	84	59	67	78	61	43
TU307	27	11	24	24	35	10	14	19
TU3070	4	7	16	15	14	2	5	8
TU3071	67	75	60	49	78	23	46	48
TU3072	1856	1471	2056	1567	1659	1479	1509	1143
TU3073	55	32	54	27	33	42	31	51
TU3074	880	1213	774	451	629	558	552	558
TU3075	1064	1216	1332	1077	1198	1442	903	815
TU3076	43	26	51	41	56	16	27	30
TU3077	1359	1008	1286	1563	1830	722	858	830
TU3078	136	89	111	146	140	63	84	63
TU3079	395	329	475	254	390	239	244	234
TU308	65	73	118	52	59	51	51	49
TU3080	12	11	19	8	12	7	13	6
TU3081	0	0	0	0	0	0	0	0
TU3082	0	0	0	0	0	0	0	0
TU3083	185	192	251	170	196	139	135	106
TU3084	20	8	10	18	20	7	12	6
TU3085	453	382	493	511	713	359	444	377
TU3086	50	30	32	49	33	18	26	37
TU3087	59	69	80	52	60	66	71	53
TU3088	70	63	110	78	110	71	49	56
TU3089	45	61	59	50	65	60	40	33
TU309	2032	1895	2176	2005	2156	1910	1533	1153
TU3090	46	29	41	43	49	28	35	49
TU3091	35	45	48	39	70	34	33	20
TU3092	105	128	126	90	108	81	61	67
TU3093	41	40	39	52	50	32	15	26
TU3094	935	676	967	576	735	591	877	665
TU3095	523	429	618	551	552	426	651	429
TU3096	480	293	403	424	548	186	448	372
TU3097	1803	1216	1760	1916	2511	943	911	971
TU3098	146	144	179	101	104	121	102	85
TU3099	61	51	68	97	139	17	24	37
TU31	2	7	0	2	4	1	0	1
TU310	677	574	657	808	870	556	462	524
TU3100	3985	2613	3211	4766	6161	1980	2771	3535
TU3101	16	32	31	11	9	36	9	18
TU3102	2088	1958	2378	2007	2326	2161	1858	1744
TU3103	1206	1311	1543	1122	1373	922	663	646
TU3104	14	18	22	20	45	16	1	1
TU3105	729	525	834	826	821	529	591	524
TU3106	346	310	391	324	384	257	283	233
TU3107	130	135	138	140	168	105	78	72
TU3108	712	516	662	557	764	446	475	413
TU3109	30	12	25	24	30	32	27	10
TU311	523	602	497	406	502	486	563	422
TU3110	2563	1930	2860	2888	3401	1376	2143	1872
TU3111	152	89	189	103	165	78	114	115
TU3112	1441	1728	1859	2213	2202	1212	936	753
TU3113	2880	2165	2473	2237	2617	1020	1448	1065
TU3114	286	262	339	192	209	433	278	247
TU3115	166	163	166	187	153	160	159	124
TU3116	137	126	130	88	133	81	86	77
TU3117	839	573	875	816	892	400	805	593
TU3118	28	33	38	30	25	40	25	16
TU3119	564	431	637	532	722	375	444	461
TU312	17081	14573	11409	11343	14404	10013	12742	11639
TU3120	68	54	77	67	71	24	36	47
TU3121	1478	1256	1454	1058	1003	1000	1291	1136
TU3122	96	61	128	129	157	108	110	107
TU3123	186	181	232	196	232	221	213	178
TU3124	75	49	105	87	90	29	28	34
TU3125	31	21	11	22	25	20	32	19
TU3126	46	27	31	50	49	7	18	33
TU3127	7	14	33	6	6	12	14	6
TU3128	6251	6685	5338	3573	4935	4499	5019	4413
TU3129	369	367	367	282	316	324	243	227
TU313	95	126	93	101	93	80	85	66
TU3130	338	254	319	359	299	353	304	239
TU3131	41	81	64	56	47	52	57	36
TU3132	418	322	454	346	402	258	264	251
TU3133	598	482	717	540	576	503	449	354
TU3134	867	799	1193	807	895	1118	860	726
TU3135	410	374	438	378	489	297	258	275
TU3136	19	13	14	27	21	18	21	12
TU3137	0	2	2	3	0	3	7	2
TU3138	8796	10391	8649	7416	8734	9011	13330	11155
TU3139	94	66	104	36	45	177	182	142
TU314	3769	2506	3200	2604	2958	1728	2389	2309
TU3140	69	42	70	76	56	52	39	38
TU3141	30	20	13	10	17	27	23	21
TU3142	133	90	129	112	146	73	60	81
TU3143	314	173	280	261	294	130	210	223
TU3144	52	46	73	67	81	37	31	39
TU3145	1137	1082	1460	1164	1384	1194	670	641
TU3146	11	9	11	9	18	15	8	8
TU3147	486	506	552	519	482	555	484	407
TU3148	73	118	135	58	78	148	83	59
TU3149	1579	1106	1184	1564	1986	672	871	751
TU315	1825	1545	1787	1680	2432	1417	1445	1044
TU3150	367	470	421	372	380	495	382	301
TU3151	681	663	739	595	680	688	686	609
TU3152	371	302	380	362	516	256	243	210
TU3153	37	71	116	77	82	63	44	36
TU3154	1661	1682	2009	1528	1845	1460	1452	1187
TU3155	799	598	861	675	798	616	488	437
TU3156	127	41	123	105	113	46	81	64
TU3157	98	83	119	51	115	93	80	66
TU3158	60	56	63	47	53	62	56	41
TU3159	943	709	943	934	1273	634	585	714
TU316	376	256	349	371	449	273	321	245
TU3160	217	218	274	191	255	191	177	174
TU3161	248	148	285	210	253	101	210	143
TU3162	1820	1582	2056	1604	1946	1457	1316	1094
TU3163	114	95	106	79	113	80	63	60
TU3164	5	3	3	1	1	0	2	3
TU3165	2279	2488	2462	2670	3138	1531	1540	1308
TU3166	9	41	31	12	9	40	16	2
TU3167	14	15	11	10	13	13	8	13
TU3168	1203	1159	1591	1165	1355	1207	1094	1041
TU3169	728	707	822	761	848	695	610	518
TU317	70	52	66	56	84	25	31	60
TU3170	19	19	26	11	8	24	10	13
TU3171	107	60	106	104	93	72	95	85
TU3172	1257	981	1305	1439	1808	849	783	760
TU3173	64	39	55	78	106	63	27	33
TU3174	387	255	343	294	277	290	292	262
TU3175	105	70	93	93	124	67	66	58
TU3176	21	18	34	36	43	20	18	9
TU3177	17	40	28	31	31	22	26	11
TU3178	107	96	88	81	77	84	179	117
TU3179	115	92	118	70	99	50	102	83
TU318	37	23	30	42	63	14	15	17
TU3180	650	1083	398	349	436	594	1172	787
TU3181	2	9	2	5	8	4	5	4
TU3182	221	185	170	169	188	108	202	135
TU3183	76	96	109	68	75	67	82	77
TU3184	4	13	20	10	9	16	15	17
TU3185	281	174	376	159	220	141	195	139
TU3186	11	7	18	10	11	11	7	6
TU3187	50	23	35	46	52	24	42	34
TU3188	10	7	11	4	2	5	2	6
TU3189	83	43	67	55	50	52	91	53
TU319	9	10	25	12	12	16	4	6
TU3190	385	288	341	252	347	212	253	234
TU3191	722	528	852	766	1017	415	352	389
TU3192	279	226	347	276	325	198	252	188
TU3193	333	304	349	291	304	230	230	210
TU3194	33	28	38	23	21	19	32	24
TU3195	428	352	162	206	276	67	278	275
TU3196	84	73	50	69	67	74	97	66
TU3197	109	95	114	75	79	69	99	72
TU3198	61	91	106	67	91	74	94	91
TU3199	17	26	24	15	20	18	25	22
TU32	319	214	315	278	399	188	248	208
TU320	1641	1598	1666	1766	1998	1342	1283	986
TU3200	402	283	352	226	388	248	366	267
TU3201	79	100	87	66	77	105	59	36
TU3202	175	156	185	89	118	120	91	92
TU3203	46	48	53	38	68	60	27	31
TU3204	228	162	274	306	347	120	121	126
TU3205	214	209	276	201	271	132	134	133
TU3206	122	97	113	105	184	180	73	48
TU3207	58	63	94	50	73	73	38	59
TU3208	4	6	3	10	6	6	7	1
TU3209	33	27	33	23	31	26	57	19
TU321	110	98	123	85	104	91	107	56
TU3210	57	46	50	36	49	49	64	34
TU3211	844	598	644	589	678	428	719	458
TU3212	3124	2342	3985	4935	5378	1421	1639	1259
TU3213	609	404	592	489	557	251	393	314
TU3214	8	32	18	22	25	18	14	16
TU3215	1	2	0	3	1	0	1	1
TU3216	245	280	243	172	193	197	174	217
TU3217	40	39	56	40	34	15	16	15
TU3218	17	29	20	13	22	17	21	14
