rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU1965	493.69150952918744	-0.9664809093425261	0.15556903532397337	-6.212553207197205	5.213051983837235e-10	4.285128730714207e-8
TU791	1885.750059982108	-0.87340928597207	0.14106051142477646	-6.191734860098208	5.950558868715985e-10	4.785025490300093e-8
TU7094	395.07098774128133	1.0771580503501794	0.1757746730798586	6.1280617478992605	8.895606494929505e-10	7.001031579732817e-8
TU5060	500.8613631633176	1.9011073655630752	0.3119187478236202	6.0948800892150565	1.0951951470392005e-9	8.439847601870838e-8
TU2842	6837.42007051846	1.350105831558818	0.22349229330901443	6.040950278728748	1.5320919041261994e-9	1.1565730517066963e-7
TU2480	1572.1902810391607	-0.9310179358017578	0.15439855297665012	-6.029965422943807	1.6399476273619158e-9	1.2132332547223455e-7
TU1818	2706.321230775569	-0.8260313209440271	0.13709163715758985	-6.025395407558566	1.686966835801533e-9	1.2235471226725237e-7
TU7091	127.63285658564726	1.5183311707935594	0.2522409981397349	6.019367121091251	1.7510032980147041e-9	1.2455694614146904e-7
TU2721	2121.219665010445	-0.8942529541321796	0.14897866004396287	-6.002557372098058	1.942335945395797e-9	1.3479070148661016e-7
TU7071	1773.5375907926066	1.2434227648754506	0.20722168016920642	6.000447269128097	1.9677474669578126e-9	1.3479070148661016e-7
TU3711	5158.019881000822	-0.7648373346035743	0.128832017725851	-5.936702289574593	2.908120413030897e-9	1.9558431650547794e-7
TU1488	2420.6891104424676	-0.7243162840465168	0.12341566594875297	-5.868916871114899	4.386512871396404e-9	2.897448412731303e-7
TU255	1821.3698271657122	1.6378011311702538	0.2845565780105203	5.755625621522982	8.632150131242518e-9	5.601811111485276e-7
TU290	215.3832291253699	-1.164666253616637	0.2036267271852686	-5.719613872480365	1.0676640161766355e-8	6.809119303167887e-7
TU7066	245.74040203711593	1.1104971182427148	0.19502813520065648	5.694035463653332	1.240712960269472e-8	7.778639389892841e-7
TU1478	590.1886333950737	-0.8100082268419385	0.1435044293809752	-5.644482406125114	1.656789222230639e-8	1.0046661201690384e-6
TU7052	178.85791393303197	1.0463100153108686	0.18527769754464735	5.647252902949821	1.6303191394679434e-8	1.0046661201690384e-6
TU7041	1215.303244681145	1.0725445405121439	0.19040466462851105	5.632974079730302	1.7712808881733895e-8	1.0567690331215109e-6
TU1961	49393.85865594312	-1.0374275471453176	0.18689698989258002	-5.550798585582273	2.8436756629989374e-8	1.6696438535608046e-6
TU7039	279.2754228584048	1.406469345904676	0.25397085404012854	5.537916353513729	3.0609137984719463e-8	1.7691125219605827e-6
TU5058	268.8135200438931	0.9377044749475626	0.17182339169443506	5.45737379352367	4.83228386749789e-8	2.7499412347499532e-6
TU2202	344.72343243930214	-0.9049252395026679	0.16690515040553738	-5.421793379676589	5.900406020294442e-8	3.306909374101385e-6
TU7005	723.9124489805662	0.8813846082978336	0.16410064783118097	5.3710001754810905	7.830113311873761e-8	4.3229237523314985e-6
TU2925	1779.5997469627673	-0.8561128574418364	0.16060396084932207	-5.3305837098565565	9.789759482583776e-8	5.325341224423146e-6
TU2821	403.8703899918328	-0.8134419992193854	0.15343332036529467	-5.301599400200292	1.1479251745226155e-7	6.153877131245152e-6
TU5069	757.6220585960522	0.7915353661811684	0.1516787166626763	5.21849988974717	1.8037808617275589e-7	9.531693439328915e-6
TU7043	572.6992363682571	0.7240107469179875	0.13962746318094083	5.185303309419541	2.156635887174566e-7	1.1235769220646084e-5
TU1338	3784.0763458840242	-1.103299140524333	0.21324618145851357	-5.173828356401199	2.2934552518093475e-7	1.1782626356170523e-5
TU7024	154.42436522604865	1.072510999258874	0.21161939915439018	5.0681128646264	4.017791579885723e-7	2.0358645279448345e-5
TU7093	605.073903542069	0.9680601406347077	0.19122828342978657	5.062327200098259	4.14169407472502e-7	2.0702873489740336e-5
TU2215	369.62598611879093	0.8334096801542602	0.16496624912575333	5.052001149149935	4.372050700002325e-7	2.1562954052411466e-5
TU7016	778.0749808616229	0.786838949177852	0.15605111138644223	5.042187410183436	4.602401994124757e-7	2.2400374968772993e-5
TU1084	3957.800289740153	-1.399268689922046	0.28122106112767153	-4.975689531612968	6.50157832463472e-7	3.123290678288809e-5
TU5076	152.33331433079462	1.1005612947392402	0.22142759477690216	4.970298737373286	6.684982152295091e-7	3.170224228376864e-5
TU888	988.4216537234664	-0.7018025492034748	0.14201519724767295	-4.941742593784093	7.742739667097861e-7	3.625366332733543e-5
TU7045	69.98794024677318	1.4653197687461175	0.29713190278286544	4.931546410945063	8.158117886929216e-7	3.772109757968896e-5
TU5005	885.4244890263323	0.7611028746972252	0.15449959116411474	4.92624523445344	8.382478207597699e-7	3.8279983814696156e-5
TU2867	1100.1855568909268	-0.6113928711084373	0.12451341988293767	-4.910256835634613	9.095718257253066e-7	4.103056321168182e-5
TU3226	84.90556580562219	1.5925428594794684	0.32737790765565733	4.864539794036856	1.1472342490273956e-6	5.1127945628341406e-5
TU837	21524.390714966703	0.5465706258203064	0.1126717160792495	4.851001163733646	1.2283982551557269e-6	5.409339459310754e-5
TU7056	152.20630063826414	1.0729310918060557	0.22133745620042383	4.847489937873431	1.25033372139053e-6	5.4411581593218475e-5
TU1762	3161.0935060770003	0.9111252912355647	0.18882951004194473	4.825121301396039	1.3991808406996774e-6	5.948930953733456e-5
TU2184	2272.686197101437	-0.7820712798609502	0.16207700049211168	-4.825306968208692	1.3978779675087716e-6	5.948930953733456e-5
TU7064	649.5534374904978	1.4085120422578667	0.2922354277188458	4.819785380754621	1.437127403618611e-6	6.0408343931650475e-5
TU2926	1464.684955569229	0.6257766172046435	0.1305725800381722	4.79255764894667	1.646684327186507e-6	6.843916096924593e-5
TU5051	1289.441184086036	1.3957185134706234	0.2955838372760764	4.721904033497667	2.336469289604605e-6	9.602888780274928e-5
TU3488	102.34241294579634	-1.1143317773768393	0.2366606347820495	-4.70856413616516	2.4946787328518394e-6	1.0140457838262587e-4
TU630	1615.7504675678667	-0.8824173177798039	0.1876762161302775	-4.701806845718076	2.5786938004103857e-6	1.0256546631954856e-4
TU7021	80.56677025933041	1.2731841374667145	0.27074731055957013	4.70248119855871	2.570188933305292e-6	1.0256546631954856e-4
TU5056	207.16673355361115	0.9612854161729985	0.20485554721171712	4.6925037142368184	2.6988163371768852e-6	1.0620129394912021e-4
TU3576	123.88342631600611	-0.8915981085636618	0.19108050058536077	-4.666086313529209	3.0699078588519025e-6	1.1953251757782303e-4
TU5071	969.3723307301947	1.642564311307749	0.35241125586591643	4.660930330592798	3.1478327187835208e-6	1.2128992944562753e-4
TU5073	264.7718742514359	0.8575729750223706	0.18409503754338474	4.658316630725425	3.188056017642149e-6	1.2157339390987948e-4
TU905	45904.34586947432	-0.7142629780680877	0.15404053968450543	-4.6368506597742964	3.537578099160476e-6	1.3352552437545512e-4
TU6084	184.56133080430936	0.9111949164923162	0.19687268890099072	4.628345971088786	3.6859786308804803e-6	1.377215652083525e-4
TU1951	774.5498441506147	-0.604477341197408	0.13079438483538292	-4.621584802422519	3.808196025639745e-6	1.4086517098841418e-4
TU2452	257.7170118026912	-0.7606570506699502	0.16760805487365316	-4.538308443728144	5.670727487833488e-6	2.0768337601481259e-4
TU5003	280.7970498143622	0.7403230477213192	0.16339313290577118	4.530931224314449	5.872425550723387e-6	2.1296178541299813e-4
TU3578	1944.547208057997	0.582224367438381	0.1287697152025034	4.5214386513379665	6.142076143843449e-6	2.2057805491336812e-4
TU946	924.8497551304115	-0.5439601456280784	0.12058213306028055	-4.511117292610388	6.448704777221974e-6	2.2936306702830847e-4
TU879	618.1149052774626	-0.766857868148619	0.17088820157285867	-4.487482816779876	7.206962275526865e-6	2.5389098530641783e-4
TU5065	84.24096256606148	1.0330570908489687	0.2308786670939437	4.474458830917547	7.660508415827475e-6	2.673228361334512e-4
TU7014	24.929162840069164	2.0068631530744527	0.4516212958232778	4.4436858306605425	8.843070722867465e-6	3.05705781344736e-4
TU3319	196.48313586021135	-0.6873708525985811	0.1549662237473428	-4.435617233077007	9.18088517350815e-6	3.1444531719265414e-4
TU1386	29395.395065397704	-0.6589986037880244	0.14923693830050927	-4.415787480583656	1.0064292590622185e-5	3.415396173643253e-4
TU932	912.7642814145036	-0.5870229773971261	0.1335262681250708	-4.396310820634004	1.1010623668296656e-5	3.702572449911757e-4
TU3611	1142.9555596439473	0.6419822077854809	0.1463979896124876	4.385184588154484	1.1588746518601374e-5	3.861871474982566e-4
TU1714	1693.7331538584276	-0.5989527317295935	0.13682163504346462	-4.377617118369636	1.1998388955766611e-5	3.9276142254319194e-4
TU3212	2833.0359756523912	0.6778017585593393	0.1547924304166808	4.378778450178645	1.1934638281229338e-5	3.9276142254319194e-4
TU5004	138.35137507526727	1.062347138207925	0.24438940783975702	4.346944278798254	1.3804727111529291e-5	4.4792706653988464e-4
TU2962	3226.0875612129216	-1.2175104301894166	0.28254072489130966	-4.309150231910036	1.6388301975742846e-5	5.175048035593654e-4
TU5122	1180.2615148926216	0.5580122726504201	0.12943858588154503	4.311019537567273	1.625035450536821e-5	5.175048035593654e-4
TU7096	69.25900280183396	1.2879243959153648	0.29877535121887444	4.310678209099878	1.627546033984713e-5	5.175048035593654e-4
TU744	315.9577769099041	-0.7491841244804274	0.17392424120060404	-4.307531367156113	1.6508669051096275e-5	5.175048035593654e-4
TU5053	180.8337470828879	0.7710454854064014	0.17966673149416898	4.291531765475599	1.774448125235143e-5	5.515700517012433e-4
